"uid","name","parent","geometry"
"eL16jL32aft","Mambwe","Eastern","0103000020E6100000010000008C0100008CDB68006F014040273108AC1CDA29C06F1283C0CA014040CFF753E3A5DB29C0DF4F8D976E02404008AC1C5A64DB29C088F4DBD7810340407A36AB3E57DB29C0F9A067B3EA0340402497FF907EDB29C03FC6DCB584044040E9263108ACDC29C014D044D8F00440401EA7E8482EDF29C04260E5D0223B40401C7C613255102AC02497FF907E3B4040C6DCB5847C102AC0D34D6210583940408351499D80262AC0D8817346943640406891ED7C3F352AC0857CD0B359354040A8C64B3789412AC0DBF97E6ABC344040E7FBA9F1D24D2AC088F4DBD781334040E7FBA9F1D24D2AC036AB3E575B314040E10B93A982512AC0E3A59BC4203040402041F163CC5D2AC0E8D9ACFA5C2D40401361C3D32B652AC0EA95B20C712C40400D71AC8BDB682AC03D9B559FAB2D4040598638D6C56D2AC0EC51B81E852B40405396218E75712AC097900F7A362B40404CA60A4625752AC0EA95B20C712C4040ECC039234A7B2AC0925CFE43FA2D4040E5D022DBF97E2AC0E561A1D6342F40403FC6DCB5847C2AC0E3A59BC4203040403FC6DCB5847C2AC036AB3E575B31404039D6C56D34802AC088F4DBD78133404039D6C56D34802AC0D93D7958A83540402BF697DD93872AC0D881734694364040CB10C7BAB88D2AC02B8716D9CE374040CB10C7BAB88D2AC029CB10C7BA38404018265305A3922AC029CB10C7BA384040B1506B9A779C2AC02B8716D9CE374040A4703D0AD7A32AC0D6C56D348037404090A0F831E6AE2AC02B8716D9CE374040D0D556EC2FBB2AC0857CD0B359354040AF25E4839ECD2AC0401361C3D32B40409B559FABADD82AC042CF66D5E72A4040956588635DDC2AC042CF66D5E72A40408E75711B0DE02AC0EC51B81E852B404088855AD3BCE32AC0EA95B20C712C4040D49AE61DA7E82AC0ED0DBE30992A4040CEAACFD556EC2AC0F085C954C128404021B0726891ED2AC04DF38E53742440401AC05B2041F12AC0A9A44E401321404021B0726891ED2AC0A9A44E40132140402E90A0F831E62AC0FF21FDF675204040EE5A423EE8D92AC0569FABADD81F4040FB3A70CE88D22AC0AED85F764F1E40401CEBE2361AC02AC0B1506B9A771C404023DBF97E6ABC2AC0B30C71AC8B1B40401CEBE2361AC02AC0711B0DE02D1040401AC05B2041F12AC01B9E5E29CB104040462575029A082BC06DE7FBA9F1124040865AD3BCE3142BC0BBB88D06F01640401F85EB51B81E2BC00B462575021A404005C58F31772D2BC0AC1C5A643B1F4040A4DFBE0E9C332BC054E3A59BC420404097FF907EFB3A2BC0569FABADD81F4040910F7A36AB3E2BC05BD3BCE3141D4040910F7A36AB3E2BC061C3D32B65194040EA043411363C2BC01D5A643BDF0F4040F7E461A1D6342BC07FFB3A70CE084040ABCFD556EC2F2BC082734694F60640404BEA043411362BC082734694F6064040637FD93D79582BC07FFB3A70CE084040A9A44E4013612BC07AC7293A920B4040A2B437F8C2642BC0CB10C7BAB80D404042CF66D5E76A2BC0CB10C7BAB80D404088F4DBD781732BC025068195430B40402EFF21FDF6752BC07FFB3A70CE0840407B14AE47E17A2BC0287E8CB96B0940401B2FDD2406812BC027C286A7570A4040AD69DE718A8E2BC0228E75711B054040C898BB96908F2BC0BF0E9C33A20440405C2041F1638C2BC0DCD78173460440404A7B832F4C862BC0EA95B20C71044040DD24068195832BC0A3923A014D044040FE43FAEDEB802BC095D409682204404002BC0512147F2BC06ABC7493180440407A36AB3E577B2BC0DD24068195034040D42B6519E2782BC0174850FC18034040D95F764F1E762BC06E3480B740024040A323B9FC87742BC09A999999990140408A8EE4F21F722BC0613255302A0140401B9E5E29CB702BC09B559FABAD004040ABCFD556EC6F2BC000917EFB3A004040386744696F702BC08F53742497FF3F40E10B93A982712BC091ED7C3F35FE3F40E4141DC9E57F2BC0789CA223B9FC3F40C139234A7B832BC0083D9B559FFB3F4048BF7D1D38872BC05F29CB10C7FA3F4042CF66D5E78A2BC00B24287E8CF93F403CBD5296218E2BC09CA223B9FCF73F40A835CD3B4E912BC09EEFA7C64BF73F406EA301BC05922BC0C1CAA145B6F33F40AC8BDB68008F2BC04F1E166A4DF33F403D9B559FAB8D2BC08A8EE4F21FF23F40EC2FBB270F8B2BC0E09C11A5BDF13F40D49AE61DA7882BC0E3A59BC420F03F40A01A2FDD24862BC02063EE5A42EE3F403108AC1C5A842BC0789CA223B9EC3F408A1F63EE5A822BC045D8F0F44AE93F40744694F6067F2BC09EEFA7C64BE73F40956588635D7C2BC0BDE3141DC9E53F40956588635D7C2BC0BDE3141DC9E53F4091ED7C3F357E2BC0A1D634EF38E53F406F1283C0CA812BC030BB270F0BE53F40A1D634EF38852BC0BE30992A18E53F409CA223B9FC872BC04C37894160E53F40B515FBCBEE892BC0857CD0B359E53F40CE88D2DEE08B2BC0A245B6F3FDE43F4058A835CD3B8E2BC0F8C264AA60E43F408FE4F21FD28F2BC04ED1915CFEE33F40A779C7293A922BC06B2BF697DDE33F4067D5E76A2B962BC03255302AA9E33F40B9FC87F4DB972BC05227A089B0E13F400A68226C789A2BC0E3C798BB96E03F40789CA223B99C2BC01CEBE2361AE03F40E6AE25E4839E2BC03480B74082C23F40E9482EFF219D2BC083C0CAA145A63F4000917EFB3A302BC068226C787AA53F40AAF1D24D62302BC06B2BF697DDA33F4036AB3E575B312BC019E25817B7A13F40A779C7293A322BC037894160E5A03F40FC1873D712322BC0AB3E575BB19F3F40A835CD3B4E312BC0E63FA4DFBE9E3F40711B0DE02D302BC040A4DFBE0E9C3F4075931804562E2BC027A089B0E1993F40E561A1D6342F2BC09CC420B072983F40C976BE9F1A2F2BC065AA605452973F40917EFB3A702E2BC04D158C4AEA943F40B37BF2B0502B2BC051DA1B7C61923F402DB29DEFA7262BC0E17A14AE47913F40151DC9E53F242BC01B9E5E29CB903F40FBCBEEC9C3222BC0E3C798BB96903F401B0DE02D90202BC037894160E5903F40AEB6627FD91D2BC0E09C11A5BD913F407A36AB3E571B2BC0A52C431CEB923F40D1915CFE431A2BC034A2B437F8923F407F6ABC7493182BC01895D40968923F40A167B3EA73152BC0516B9A779C923F4032772D211F142BC033C4B12E6E933F40FFB27BF2B0102BC0DE9387855A933F40E561A1D6340F2BC03411363CBD923F40CEAACFD5560C2BC0DFE00B93A9923F40613255302A092BC0C364AA6054923F409D8026C286072BC0A857CA32C4913F408351499D80062BC01D386744698F3F40FE65F7E461012BC0744694F6068F3F40E5F21FD26FFF2AC0CA54C1A8A48E3F407A36AB3E57FB2AC058CA32C4B18E3F404772F90FE9F72AC01EA7E8482E8F3F40F46C567DAEF62AC08F537424978F3F406A4DF38E53F42AC03A92CB7F488F3F40C442AD69DEF12AC0C898BB96908F3F40711B0DE02DF02AC070CE88D2DE903F403E7958A835ED2AC08C4AEA0434913F4042CF66D5E7EA2AC08CB96B09F9903F409A081B9E5EE92AC08C4AEA0434913F409F3C2CD49AE62AC06F1283C0CA913F401361C3D32BE52AC01A51DA1B7C913F404DF38E5374E42AC0371AC05B20913F40AA8251499DE02AC08D28ED0DBE903F401EA7E8482EDF2AC08FE4F21FD28F3F403D0AD7A370DD2AC0AD69DE718A8E3F4062A1D634EFD82AC0CD3B4ED1918C3F4031992A1895D42AC0E8D9ACFA5C8D3F404F1E166A4DD32AC0CBA145B6F38D3F4036AB3E575BD12AC0575BB1BFEC8E3F408FC2F5285CCF2AC0E3A59BC420903F40E7FBA9F1D2CD2AC0386744696F903F40EA95B20C71CC2AC06FF085C954913F40CF66D5E76ACB2AC05227A089B0913F40D200DE0209CA2AC01904560E2D923F407E1D386744C92AC01895D40968923F40D712F241CFC62AC0A52C431CEB923F404D158C4AEAC42AC06C787AA52C933F40508D976E12C32AC06B9A779CA2933F408BFD65F7E4C12AC0BE9F1A2FDD943F40C58F31772DC12AC0840D4FAF94953F403A92CB7F48BF2AC083C0CAA145963F40ADFA5C6DC5BE2AC0BB270F0BB5963F40744694F606BF2AC048BF7D1D38973F40C74B378941C02AC063EE5A423E983F40C74B378941C02AC0287E8CB96B993F40C7293A92CBBF2AC0EBE2361AC09B3F4055C1A8A44EC02AC0772D211FF49C3F401B2FDD2406C12AC075029A081B9E3F408CB96B09F9C02AC0742497FF909E3F408D976E1283C02AC0CA54C1A8A49E3F40E5D022DBF9BE2AC092CB7F48BF9D3F40CD3B4ED191BC2AC05AF5B9DA8A9D3F407B14AE47E1BA2AC03D2CD49AE69D3F40645DDC4603B82AC0E71DA7E8489E3F402D431CEBE2B62AC0C7293A92CB9F3F40F54A598638B62AC01B0DE02D90A03F404CA60A4625B52AC08B6CE7FBA9A13F4014D044D8F0B42AC06D567DAEB6A23F40DCD7817346B42AC04DF38E5374A43F40A857CA32C4B12AC04DF38E5374A43F40FFB27BF2B0B02AC0C139234A7BA33F40CDCCCCCCCCAC2AC018265305A3A23F40B459F5B9DAAA2AC035EF384547A23F40D3DEE00B93A92AC08BFD65F7E4A13F409F3C2CD49AA62AC0FCA9F1D24DA23F404D158C4AEAA42AC03333333333A33F404ED1915CFEA32AC02EFF21FDF6A53F404D158C4AEAA42AC0F4FDD478E9A63F40F90FE9B7AFA32AC0D50968226CA83F406E3480B740A22AC0B7D100DE02A93F40AA60545227A02AC07E8CB96B09A93F4096438B6CE79B2AC09CC420B072A83F40B5A679C7299A2AC065AA605452A73F40EE7C3F355E9A2AC0D881734694A63F4099BB96900F9A2AC012143FC6DCA53F40B7627FD93D992AC04B598638D6A53F400F9C33A2B4972AC0BBB88D06F0A63F404BC8073D9B952AC09CA223B9FCA73F406A4DF38E53942AC09C33A2B437A83F40705F07CE19912AC0B84082E2C7A83F403A234A7B838F2AC0F0164850FCA83F40598638D6C58D2AC00E4FAF9465A83F40075F984C158C2AC048BF7D1D38A73F40F4FDD478E9862AC0BC0512143FA63F404FAF946588832AC0849ECDAACFA53F408CB96B09F9802AC0D93D7958A8A53F4003780B24287E2AC04B598638D6A53F40D34D621058792AC0F5B9DA8AFDA53F402C6519E258772AC02D431CEBE2A63F40DBF97E6ABC742AC0F2B0506B9AA73F4014AE47E17A742AC0B8AF03E78CA83F404D840D4FAF742AC00B24287E8CA93F4014AE47E17A742AC0D044D8F0F4AA3F40166A4DF38E732AC0B1506B9A77AC3F405396218E75712AC0B003E78C28AD3F401D5A643BDF6F2AC03D2CD49AE6AD3F40CDCCCCCCCC6C2AC0022B8716D9AE3F40ED0DBE30996A2AC01D38674469AF3F40984C158C4A6A2AC0FED478E926B13F40D044D8F0F46A2AC05227A089B0B13F4026E4839ECD6A2AC050FC1873D7B23F40B6F3FDD478692AC087A757CA32B43F40F697DD9387652AC0F775E09C11B53F403108AC1C5A642AC0492EFF21FDB63F40A52C431CEB622AC029CB10C7BAB83F4039B4C876BE5F2AC062A1D634EFB83F401F85EB51B85E2AC02A3A92CB7FB83F409487855AD35C2AC04850FC1873B73F40B22E6EA3015C2AC048BF7D1D38B73F400A68226C785A2AC0B81E85EB51B83F40B9FC87F4DB572AC0B84082E2C7B83F402C6519E258572AC0B6847CD0B3B93F40F38E537424572AC0083D9B559FBB3F40DA1B7C6132552AC0EB73B515FBBB3F40DCD7817346542AC0CE88D2DEE0BB3F4054742497FF502AC0B22E6EA301BC3F401E166A4DF34E2AC0956588635DBC3F40933A014D844D2AC03EE8D9ACFABC3F4063EE5A423E482AC0CD3B4ED191BC3F40F4FDD478E9462AC0CE88D2DEE0BB3F402F6EA301BC452AC0EC2FBB270FBB3F4032E6AE25E4432AC00A68226C78BA3F40C66D3480B7402AC0B4C876BE9FBA3F40742497FF903E2AC0091B9E5E29BB3F407958A835CD3B2AC096438B6CE7BB3F405F07CE19513A2AC0E9B7AF03E7BC3F40431CEBE2363A2AC0AED85F764FBE3F40B3EA73B5153B2AC0C8073D9B55BF3F40ECC039234A3B2AC071AC8BDB68C03F407CF2B0506B3A2AC0E3C798BB96C03F40B84082E2C7382AC000917EFB3AC03F402B8716D9CE372AC01E166A4DF3BE3F40D95F764F1E362AC03D2CD49AE6BD3F40DA1B7C6132352AC0CCEEC9C342BD3F40FB5C6DC5FE322AC0598638D6C5BD3F40C6DCB5847C302AC0E7FBA9F1D2BD3F4090A0F831E62E2AC03B70CE88D2BE3F40AF25E4839E2D2AC0FF21FDF675C03F405A643BDF4F2D2AC06B9A779CA2C33F40713D0AD7A3302AC0A301BC0512C43F408AB0E1E995322AC0A301BC0512C43F406B2BF697DD332AC0F90FE9B7AFC33F40A089B0E1E9352AC0174850FC18C33F40F2D24D6210382AC06C09F9A067C33F400B462575023A2AC032772D211FC43F400A68226C783A2AC0F7E461A1D6C43F409A779CA223392AC0D881734694C63F40F9A067B3EA332AC0BA6B09F9A0C73F406DC5FEB27B322AC045D8F0F44AC93F40C442AD69DE312AC0B3EA73B515CB3F4051DA1B7C61322AC0211FF46C56CD3F406A4DF38E53342AC0910F7A36ABCE3F404CA60A4625352AC0E561A1D634CF3F4014D044D8F0342AC0E4839ECDAACF3F40FED478E926312AC08F53742497CF3F40EA95B20C712C2AC08FC2F5285CCF3F4043AD69DE712A2AC0C9E53FA4DFCE3F40D578E92631282AC090A0F831E6CE3F409F3C2CD49A262AC08F53742497CF3F404DF38E5374242AC08D976E1283D03F4088635DDC46232AC0C442AD69DED13F404FAF946588232AC016FBCBEEC9D33F406666666666262AC01361C3D32BD53F4048E17A14AE272AC0D9CEF753E3D53F40D656EC2FBB272AC02D431CEBE2D63F40D8F0F44A59262AC064CC5D4BC8D73F4017B7D100DE222AC0D656EC2FBBD73F40E17A14AE47212AC063EE5A423ED83F40910F7A36AB1E2AC0B5A679C729DA3F4024B9FC87F41B2AC0ED9E3C2CD4DA3F4096218E75711B2AC05B423EE8D9DC3F40D0B359F5B91A2AC004560E2DB2DD3F40D26F5F07CE192AC0925CFE43FADD3F407E8CB96B09192AC02041F163CCDD3F40643BDF4F8D172AC00612143FC6DC3F4012143FC6DC152AC0E9263108ACDC3F406891ED7C3F152AC0931804560EDD3F403CBD5296210E2AC0CDCCCCCCCCDC3F4079E92631080C2AC0053411363CDD3F4026E4839ECD0A2AC07593180456DE3F4027C286A7570A2AC0022B8716D9DE3F407AC7293A920B2AC0ADFA5C6DC5DE3F4075931804560E2AC075029A081BDE3F4018265305A3122AC03CBD529621DE3F40FA7E6ABC74132AC0E5D022DBF9DE3F404BC8073D9B152AC0C6DCB5847CE03F40105839B4C8162AC0705F07CE19E13F40BC96900F7A162AC01A51DA1B7CE13F406A4DF38E53142AC06F8104C58FE13F40C364AA6054122AC01973D712F2E13F401D5A643BDF0F2AC01895D40968E23F40AD69DE718A0E2AC06C787AA52CE33F4021B07268910D2AC0C05B2041F1E33F4095D40968220C2AC032E6AE25E4E33F40B6F3FDD478092AC06891ED7C3FE53F40D9CEF753E3052AC02DB29DEFA7E63F40FAEDEBC039032AC082734694F6E63F4070CE88D2DE002AC011363CBD52E63F403D0AD7A370FD29C0BEC1172653E53F4008AC1C5A64FB29C04D840D4FAFE43F407DAEB6627FF929C06ABC749318E43F402D431CEBE2F629C0DC4603780BE43F4014AE47E17AF429C04E62105839E43F40166A4DF38EF329C04D158C4AEAE43F406DC5FEB27BF229C0DAACFA5C6DE53F401904560E2DF229C082734694F6E63F408A8EE4F21FF229C0D656EC2FBBE73F4036CD3B4ED1F129C0F163CC5D4BE83F40E2E995B20CF129C07E1D386744E93F4074B515FBCBEE29C0F0A7C64B37E93F40228E75711BED29C09C33A2B437E83F4097900F7A36EB29C064CC5D4BC8E73F4027A089B0E1E929C00F9C33A2B4E73F404703780B24E829C0B98D06F016E83F40F5B9DA8AFDE529C00EBE30992AE83F406ABC749318E429C0F2D24D6210E83F406B9A779CA2E329C00F0BB5A679E73F4002BC051214DF29C08126C286A7E73F405E4BC8073DDB29C02AA913D044E83F400A68226C78DA29C0D34D621058E93F40431CEBE236DA29C0B6847CD0B3E93F40211FF46C56DD29C00AD7A3703DEA3F40029A081B9EDE29C0B3EA73B515EB3F40C8073D9B55DF29C05DFE43FAEDEB3F40575BB1BFECDE29C0CEAACFD556EC3F403EE8D9ACFADC29C0B1506B9A77EC3F40EE7C3F355EDA29C0CC5D4BC807ED3F406DC5FEB27BD229C0AF94658863ED3F406F8104C58FD129C05917B7D100EE3F40C520B07268D129C0917EFB3A70EE3F40DDB5847CD0D329C07593180456EE3F40865AD3BCE3D429C0AD69DE718AEE3F409FABADD85FD629C0E561A1D634EF3F40B9FC87F4DBD729C0E3C798BB96F03F400F9C33A2B4D729C0705F07CE19F13F40BBB88D06F0D629C01A51DA1B7CF13F4013F241CF66D529C0363CBD5296F13F40C1CAA145B6D329C0363CBD5296F13F40A913D044D8D029C052499D8026F23F40014D840D4FCF29C06DC5FEB27BF23F40014D840D4FCF29C0A54E401361F33F401B9E5E29CBD029C0F931E6AE25F43F40E2E995B20CD129C0A1D634EF38F53F40C7BAB88D06D029C0D656EC2FBBF73F40075F984C15CC29C0F0164850FCF83F403F355EBA49CC29C0986E1283C0FA3F40E71DA7E848CE29C008AC1C5A64FB3F40CA32C4B12ECE29C0B1BFEC9E3CFC3F405EBA490C02CB29C0780B24287EFC3F40234A7B832FCC29C094F6065F98FC3F40713D0AD7A3D029C05B423EE8D9FC3F40DDB5847CD0D329C05AF5B9DA8AFD3F4012143FC6DCD529C0E5D022DBF9FE3F409FCDAACFD5D629C055C1A8A44E004040F38E537424D729C08CDB68006F014040273108AC1CDA29C0"
